latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.80943,-0.25821,2026-06-19 01:26:00,0.11088490690100125,223.4817150100382,n,330.79,morocco
35.81123,-0.25862,2026-06-19 01:26:00,0.11931131101312076,300.2732676580964,n,324.47,morocco
35.81693,-0.26987,2026-06-19 01:26:00,0.9775093226955386,301.1329632987091,n,313.54,morocco
35.81227,-0.27025,2026-06-19 01:26:00,0.8730252494418043,279.32009326573035,n,303.03,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
35.81505,-0.26948,2026-06-19 01:26:00,0.8869810955541132,293.8428070766006,n,314.15,morocco
